unique_key,created_date,closed_date,resolution_action_updated_date,status,status_notes,agency_name,category,complaint_type,descriptor,incident_address,supervisor_district,neighborhood,location,source,media_url,latitude,longitude,police_district
5027026,2015-08-23 20:49:10+00:00,2015-08-31 22:31:11+00:00,2015-08-31 22:31:11+00:00,Closed,Per process - cases are closed 5 days after assignment.,311 Service Request Queue - Hold,311 External Request,Garbage,Garbage,Intersection of PAUL AVE and SAN BRUNO AVE,9.0,Portola,"(37.7239200253508, -122.40206082977)",Phone,,37.72392,-122.4021,BAYVIEW
259501,2008-08-04 16:26:15+00:00,2008-08-04 19:49:24+00:00,2008-08-04 19:49:24+00:00,Closed,Case Transferred Submitted online Transit Shelter Maintenance Request,311 Service Request Queue,311 External Request,Garbage,Garbage -,Intersection of BAY SHORE BLVD and CORTLAND AVE,9.0,Apparel City,"(37.7395661401752, -122.406978449567)",Phone,,37.73957,-122.407,BAYVIEW
4118587,2014-10-17 12:32:37+00:00,2015-04-22 04:05:57+00:00,2015-04-22 04:05:57+00:00,Closed,Per process - cases are closed 5 days after assignment.,311 Service Request Queue - Hold,311 External Request,Garbage,Garbage - CalTrans,"500 BAY SHORE BLVD, SAN FRANCISCO, CA, 94124",9.0,Produce Market,"(37.7441, -122.405)",Phone,,37.73958,-122.4071,BAYVIEW
5455039,2016-01-11 16:59:44+00:00,2016-01-19 04:14:35+00:00,2016-01-19 04:14:35+00:00,Closed,Per process - cases are closed 5 days after assignment.,311 Service Request Queue - Hold,311 External Request,Garbage,Garbage - CalTrans,Intersection of SAN BRUNO AVE and SILVER AVE,9.0,Portola,"(37.7324386213429, -122.405607495398)",Phone,,37.73244,-122.4056,BAYVIEW
2617599,2013-07-18 18:45:50+00:00,2015-04-13 22:05:13+00:00,2015-04-13 22:05:13+00:00,Closed,Per process - cases are closed 5 days after assignment.,311 Service Request Queue - Hold,311 External Request,Garbage,Garbage - CalTrans,Intersection of ALEMANY BLVD and SAN BRUNO AVE,9.0,Bernal Heights,"(37.7364285916372, -122.408556810484)",Phone,,37.73643,-122.4086,INGLESIDE
984025,2011-10-15 11:42:51+00:00,2011-10-24 08:13:30+00:00,2011-10-24 08:13:30+00:00,Closed,,311 Service Request Queue - Hold,311 External Request,Garbage,Garbage - ClearChannel,"3092 16TH ST, SAN FRANCISCO, CA, 94103",9.0,Mission,"(37.7651, -122.422)",Phone,,37.7651,-122.422,MISSION
971928,2011-09-28 13:23:19+00:00,2011-10-05 10:18:40+00:00,2011-10-05 10:18:40+00:00,Closed,,311 Service Request Queue - Hold,311 External Request,Garbage,Garbage - ClearChannel,"790 SILVER AVE, SAN FRANCISCO, CA, 94134",9.0,University Mound,"(37.728913372577, -122.419688358618)",Phone,,37.72891,-122.4197,INGLESIDE
1123244,2012-05-13 09:32:01+00:00,2012-05-23 11:07:47+00:00,2012-05-23 11:07:47+00:00,Closed,,311 Service Request Queue - Hold,311 External Request,Garbage,Garbage - ClearChannel,Intersection of 30TH ST and MISSION ST,9.0,Bernal Heights,"(37.7423755191567, -122.421968851528)",Phone,,37.74237,-122.422,INGLESIDE
842743,2011-03-14 19:56:11+00:00,2011-03-21 08:04:20+00:00,2011-03-21 08:04:20+00:00,Closed,,311 Service Request Queue - Hold,311 External Request,Garbage,Garbage - ClearChannel,Intersection of 30TH ST and MISSION ST,9.0,Bernal Heights,"(37.7423755191567, -122.421968851528)",Phone,,37.74237,-122.422,INGLESIDE
250480,2008-07-18 16:41:25+00:00,2008-07-18 17:26:34+00:00,2008-07-18 17:26:34+00:00,Closed,Case Resolved online form sent to PUC,311 Service Request Queue,311 External Request,Garbage,Garbage - PUC_Street_Lights,Intersection of 24TH ST and ALABAMA ST,9.0,Mission,"(37.7526849058113, -122.410962664773)",Phone,,37.75269,-122.411,MISSION
320300,2008-11-25 11:37:36+00:00,2008-11-25 11:43:51+00:00,2008-11-25 11:43:51+00:00,Closed,,311 Service Request Queue,311 External Request,Garbage,,Intersection of 3RD ST and PALOU AVE,10.0,Bayview,"(37.7340138924177, -122.390967896598)",Phone,,37.73401,-122.391,BAYVIEW
653121,2010-05-09 18:50:41+00:00,2010-05-17 07:17:26+00:00,2010-05-17 07:17:26+00:00,Closed,,311 Service Request Queue - Hold,311 External Request,Garbage,Garbage - ClearChannel,Intersection of 3RD ST and WILLIAMS AVE,10.0,Bayview,"(37.7292785240223, -122.392624403199)",Phone,,37.72928,-122.3926,BAYVIEW
1085639,2012-03-16 06:38:19+00:00,2012-03-22 10:15:35+00:00,2012-03-22 10:15:35+00:00,Closed,,311 Service Request Queue - Hold,311 External Request,Garbage,Garbage - ClearChannel,Intersection of 3RD ST and EVANS AVE,10.0,Central Waterfront,"(37.7427030875749, -122.387926350339)",Phone,,37.7427,-122.3879,BAYVIEW
277709,2008-09-08 08:27:15+00:00,2008-09-08 09:59:39+00:00,2008-09-08 09:59:39+00:00,Closed,Case Resolved submitted online muni request.,311 Service Request Queue,311 External Request,Garbage,Garbage -,Intersection of 3RD ST and EVANS AVE,10.0,Central Waterfront,"(37.7427030875749, -122.387926350339)",Phone,,37.7427,-122.3879,BAYVIEW
322994,2008-12-01 11:45:30+00:00,2008-12-01 11:48:18+00:00,2008-12-01 11:48:18+00:00,Closed,,311 Service Request Queue,311 External Request,Garbage,,Intersection of 3RD ST and WILLIAMS AVE,10.0,Bayview,"(37.7292785240223, -122.392624403199)",Phone,,37.72928,-122.3926,BAYVIEW
373906,2009-02-18 09:09:13+00:00,2009-02-18 09:55:30+00:00,2009-02-18 09:55:30+00:00,Closed,,311 Service Request Queue,311 External Request,Garbage,,Intersection of 3RD ST and PALOU AVE,10.0,Bayview,"(37.7340138924177, -122.390967896598)",Phone,,37.73401,-122.391,BAYVIEW
8517528,2018-01-17 10:54:00+00:00,2018-01-20 15:00:00+00:00,2018-01-20 15:00:00+00:00,Closed,,DPW Ops Queue,311 External Request,Garbage,Garbage,Intersection of KEITH ST and LE CONTE AVE,10.0,Bret Harte,"(37.7193383338628, -122.39843917437)",Phone,,37.71934,-122.3984,BAYVIEW
1215456,2012-08-01 07:50:46+00:00,2012-08-13 12:18:47+00:00,2012-08-13 12:18:47+00:00,Closed,,311 Service Request Queue - Hold,311 External Request,Garbage,Garbage - ClearChannel,"655 SUNNYDALE AVE, SAN FRANCISCO, CA, 94134",10.0,Visitacion Valley,"(37.70914740662, -122.408775987281)",Phone,,37.70915,-122.4088,INGLESIDE
1111381,2012-04-24 11:01:25+00:00,2012-05-03 12:33:49+00:00,2012-05-03 12:33:49+00:00,Closed,,311 Service Request Queue - Hold,311 External Request,Garbage,Garbage - ClearChannel,Intersection of BAY SHORE BLVD and SILVER AVE,10.0,Portola,"(37.732948712881, -122.404656978542)",Phone,,37.73295,-122.4047,BAYVIEW
1101254,2012-04-09 06:47:26+00:00,2012-04-16 08:47:40+00:00,2012-04-16 08:47:40+00:00,Closed,,311 Service Request Queue - Hold,311 External Request,Garbage,Garbage - ClearChannel,Intersection of 3RD ST and PAUL AVE,10.0,Bret Harte,"(37.7224316822419, -122.395622621265)",Phone,,37.72243,-122.3956,BAYVIEW
1649047,2012-11-06 10:05:52+00:00,2012-11-18 10:50:09+00:00,2012-11-18 10:50:09+00:00,Closed,,311 Service Request Queue - Hold,311 External Request,Garbage,Garbage - ClearChannel,Intersection of 3RD ST and PALOU AVE,10.0,Bayview,"(37.7340138924177, -122.390967896598)",Phone,,37.73401,-122.391,BAYVIEW
1037668,2012-01-06 12:04:21+00:00,2012-01-15 12:30:53+00:00,2012-01-15 12:30:53+00:00,Closed,,311 Service Request Queue - Hold,311 External Request,Garbage,Garbage - ClearChannel,Intersection of 3RD ST and PALOU AVE,10.0,Bayview,"(37.7340138924177, -122.390967896598)",Phone,,37.73401,-122.391,BAYVIEW
813303,2011-01-26 07:11:49+00:00,2011-02-03 06:50:10+00:00,2011-02-03 06:50:10+00:00,Closed,,311 Service Request Queue - Hold,311 External Request,Garbage,Garbage - ClearChannel,Intersection of 3RD ST and PALOU AVE,10.0,Bayview,"(37.7340138924177, -122.390967896598)",Phone,,37.73401,-122.391,BAYVIEW
859612,2011-04-10 10:23:42+00:00,2011-04-17 14:07:17+00:00,2011-04-17 14:07:17+00:00,Closed,,311 Service Request Queue - Hold,311 External Request,Garbage,Garbage - ClearChannel,Intersection of 3RD ST and HUDSON AVE,10.0,Bayview,"(37.7403173037502, -122.388754708899)",Phone,,37.74032,-122.3888,BAYVIEW
1282642,2012-08-15 06:02:22+00:00,2012-09-10 10:22:06+00:00,2012-09-10 10:22:06+00:00,Closed,,311 Service Request Queue - Hold,311 External Request,Garbage,Garbage - ClearChannel,Intersection of RUTLAND ST and VISITACION AVE,10.0,Visitacion Valley,"(37.7114477443143, -122.407927199609)",Phone,,37.71145,-122.4079,INGLESIDE
1065786,2012-02-16 07:45:22+00:00,2012-02-22 08:08:07+00:00,2012-02-22 08:08:07+00:00,Closed,,311 Service Request Queue - Hold,311 External Request,Garbage,Garbage - ClearChannel,Intersection of 3RD ST and SHAFTER AVE,10.0,Silver Terrace,"(37.7316434491399, -122.391797143554)",Phone,,37.73164,-122.3918,BAYVIEW
695914,2010-07-18 14:10:10+00:00,2010-07-19 08:24:53+00:00,2010-07-19 08:24:53+00:00,Closed,"SFUSD/work control, will followup.",311 Service Request Queue,311 External Request,Garbage,,"14 DUBLIN ST, SAN FRANCISCO, CA, 94112",11.0,Excelsior,"(37.719258499437, -122.426024301516)",Phone,,37.71926,-122.426,INGLESIDE
1144997,2012-06-13 14:59:41+00:00,2012-06-25 11:49:46+00:00,2012-06-25 11:49:46+00:00,Closed,,311 Service Request Queue - Hold,311 External Request,Garbage,Garbage - CalTrans,"2687 SAN JOSE AVE, SAN FRANCISCO, CA, 94112",11.0,Oceanview,"(37.714569582046, -122.451501310865)",Phone,,37.71457,-122.4515,TARAVAL
705284,2010-08-02 13:39:44+00:00,2010-08-06 11:36:10+00:00,2010-08-06 11:36:10+00:00,Closed,,311 Service Request Queue - Hold,311 External Request,Garbage,Garbage - ClearChannel,"4794 MISSION ST, SAN FRANCISCO, CA, 94112",11.0,Cayuga,"(37.7215304342, -122.437599973268)",Phone,,37.72153,-122.4376,INGLESIDE
1037844,2012-01-06 14:41:11+00:00,2012-01-15 12:34:06+00:00,2012-01-15 12:34:06+00:00,Closed,,311 Service Request Queue - Hold,311 External Request,Garbage,Garbage - ClearChannel,Intersection of CAYUGA AVE and GENEVA AVE,11.0,Cayuga,"(37.7189285227602, -122.44369622764)",Phone,,37.71893,-122.4437,INGLESIDE
244078,2008-07-08 09:56:04+00:00,2008-12-30 21:34:49+00:00,2008-12-30 21:34:49+00:00,Closed,"not valid, see new SR# 341820",Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Urgent,Not associated with a specific address,,,,Phone,,0.0,0.0,
270177,2008-08-25 09:24:42+00:00,2008-09-18 07:55:31+00:00,2008-09-18 07:55:31+00:00,Closed,Completed,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Routine,"491 31ST AVE, Apt 217, SAN FRANCISCO, CA, 94121",1.0,Outer Richmond,"(37.780120406408, -122.491514090379)",Phone,,37.78012,-122.4915,RICHMOND
705309,2010-08-02 14:04:33+00:00,2013-05-28 18:06:36+00:00,2013-05-28 18:06:36+00:00,Closed,,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Routine,"491 31ST AVE, Apt 201, SAN FRANCISCO, CA, 94121",1.0,Outer Richmond,"(37.780120406408, -122.491514090379)",Phone,,37.78012,-122.4915,RICHMOND
1373945,2012-09-03 07:49:45+00:00,2013-05-28 17:33:25+00:00,2013-05-28 17:33:25+00:00,Closed,,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Routine,BUILDING 491 31ST AVENUE,1.0,Outer Richmond,"(37.780120169, -122.4915142)",Phone,,37.78012,-122.4915,RICHMOND
286895,2008-09-24 13:50:40+00:00,2008-09-24 13:58:26+00:00,2008-09-24 13:58:26+00:00,Closed,,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Routine,"491 31ST AVE, Apt 213, SAN FRANCISCO, CA, 94121",1.0,Outer Richmond,"(37.780120406408, -122.491514090379)",Phone,,37.78012,-122.4915,RICHMOND
3407135,2014-02-27 00:44:00+00:00,2014-08-21 17:24:17+00:00,2014-08-21 17:24:17+00:00,Closed,,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Routine,"BUILDING 2451 SACRAMENTO STREET, , SAN FRANCISCO, CA, 94115",2.0,Pacific Heights,"(37.789659237, -122.4332863)",Phone,,37.78966,-122.4333,NORTHERN
257963,2008-08-01 11:08:38+00:00,2009-03-03 12:22:09+00:00,2009-03-03 12:22:09+00:00,Closed,,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Routine,"2451 SACRAMENTO ST, Apt 802, SAN FRANCISCO, CA, 94115",2.0,Pacific Heights,"(37.789659279457, -122.433285782317)",Phone,,37.78966,-122.4333,NORTHERN
359062,2009-01-26 09:17:57+00:00,2009-03-05 06:08:43+00:00,2009-03-05 06:08:43+00:00,Closed,Completed,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Urgent,"711 PACIFIC AVE, Apt 217, SAN FRANCISCO, CA, 94133",3.0,,"(37.79649962, -122.407614353)",Phone,,37.7965,-122.4076,CENTRAL
1622059,2012-10-31 11:55:15+00:00,2013-02-05 18:12:55+00:00,2013-02-05 18:12:55+00:00,Closed,,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Urgent,"848 PACIFIC AVE, Apt E, SAN FRANCISCO, CA, 94133",3.0,Chinatown,"(37.797024732681, -122.409350219144)",Phone,,37.79702,-122.4093,CENTRAL
1238625,2012-08-06 01:26:58+00:00,2013-05-28 17:31:23+00:00,2013-05-28 17:31:23+00:00,Closed,,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Routine,"838 PACIFIC AVE, Apt I, SAN FRANCISCO, CA, 94133",3.0,,"(37.797024755, -122.409350039)",Phone,,37.79702,-122.4093,CENTRAL
346402,2009-01-07 10:38:39+00:00,2009-03-05 06:09:06+00:00,2009-03-05 06:09:06+00:00,Closed,Completed,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Routine,"895 PACIFIC AVE, Apt 538, SAN FRANCISCO, CA, 94133",3.0,Chinatown,"(37.796453660492, -122.409604031182)",Phone,,37.79646,-122.4096,CENTRAL
1023343,2011-12-14 15:01:53+00:00,2012-04-30 13:39:25+00:00,2012-04-30 13:39:25+00:00,Closed,,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Routine,"795 PACIFIC AVE, Apt 424, SAN FRANCISCO, CA, 94133",3.0,Chinatown,"(37.796656901267, -122.408361255145)",Phone,,37.79666,-122.4084,CENTRAL
2980002,2013-10-23 19:27:08+00:00,2017-12-11 11:00:14+00:00,2017-12-11 11:00:14+00:00,Closed,Work Completed,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Routine,"856 PACIFIC AVE, Apt E, SAN FRANCISCO, CA, 94133",3.0,Chinatown,"(37.797024732681, -122.409350219144)",Phone,,37.79702,-122.4093,CENTRAL
6298581,2016-09-11 11:44:54+00:00,2017-12-11 11:00:19+00:00,2017-12-11 11:00:19+00:00,Closed,Work Completed,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Routine,"834 PACIFIC AVE, Apt L, SAN FRANCISCO, CA, 94133",3.0,Chinatown,"(37.797024732681, -122.409350219144)",Phone,,37.79702,-122.4093,CENTRAL
805216,2011-01-12 22:11:50+00:00,2011-04-29 11:17:31+00:00,2011-04-29 11:17:31+00:00,Closed,,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Routine,"840 PACIFIC AVE, Apt B, SAN FRANCISCO, CA, 94133",3.0,Chinatown,"(37.797024732681, -122.409350219144)",Phone,,37.79702,-122.4093,CENTRAL
1275672,2012-08-13 16:12:54+00:00,2013-02-05 18:06:06+00:00,2013-02-05 18:06:06+00:00,Closed,,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Routine,"848 PACIFIC AVE, Apt E, SAN FRANCISCO, CA, 94133",3.0,Chinatown,"(37.797024732681, -122.409350219144)",Phone,,37.79702,-122.4093,CENTRAL
2373497,2013-05-16 17:15:47+00:00,2013-05-28 18:05:20+00:00,2013-05-28 18:05:20+00:00,Closed,,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Emergency,"840 PACIFIC AVE, Apt H, SAN FRANCISCO, CA, 94133",3.0,Chinatown,"(37.797024732681, -122.409350219144)",Phone,,37.79702,-122.4093,CENTRAL
7164647,2017-05-18 17:23:18+00:00,2017-05-18 17:42:34+00:00,2017-05-18 17:42:34+00:00,Closed,,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Emergency,"834 PACIFIC AVE, Apt L, SAN FRANCISCO, CA, 94133",3.0,Chinatown,"(37.797024732681, -122.409350219144)",Phone,,37.79702,-122.4093,CENTRAL
250592,2008-07-19 09:12:30+00:00,2008-09-18 07:57:13+00:00,2008-09-18 07:57:13+00:00,Closed,Completed,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Emergency,"828 PACIFIC AVE, Apt E, SAN FRANCISCO, CA, 94133",3.0,Chinatown,"(37.797024732681, -122.409350219144)",Phone,,37.79702,-122.4093,CENTRAL
562196,2009-12-13 04:46:19+00:00,2010-01-06 15:45:31+00:00,2010-01-06 15:45:31+00:00,Closed,Completed,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Preventive,"795 PACIFIC AVE, Apt 225, SAN FRANCISCO, CA, 94133",3.0,Chinatown,"(37.796499521435, -122.407614022553)",Phone,,37.7965,-122.4076,CENTRAL
432649,2009-05-16 14:09:31+00:00,2009-06-17 10:16:00+00:00,2009-06-17 10:16:00+00:00,Closed,Completed,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Urgent,"838 PACIFIC AVE, Apt E, SAN FRANCISCO, CA, 94133",3.0,Chinatown,"(37.797024732681, -122.409350219144)",Phone,,37.79702,-122.4093,CENTRAL
1022933,2011-12-14 09:08:53+00:00,2012-04-30 13:39:31+00:00,2012-04-30 13:39:31+00:00,Closed,,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Urgent,"840 PACIFIC AVE, Apt H, SAN FRANCISCO, CA, 94133",3.0,Chinatown,"(37.797024732681, -122.409350219144)",Phone,,37.79702,-122.4093,CENTRAL
346212,2009-01-07 05:31:28+00:00,2009-01-07 05:33:59+00:00,2009-01-07 05:33:59+00:00,Closed,,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Routine,"655 PACIFIC AVE, Apt 207, SAN FRANCISCO, CA, 94133",3.0,,"(37.796733411, -122.406100681)",Phone,,37.79673,-122.4061,CENTRAL
280262,2008-09-11 20:40:40+00:00,2008-10-03 08:05:22+00:00,2008-10-03 08:05:22+00:00,Closed,Completed,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Routine,"227 BAY ST, Apt 218, SAN FRANCISCO, CA, 94133",3.0,,"(37.805617953, -122.411295164)",Phone,,37.80562,-122.4113,CENTRAL
585633,2010-01-21 08:29:24+00:00,2010-03-05 16:45:05+00:00,2010-03-05 16:45:05+00:00,Closed,Completed,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Routine,"852 PACIFIC AVE, Apt I, SAN FRANCISCO, CA, 94133",3.0,Chinatown,"(37.797024732681, -122.409350219144)",Phone,,37.79702,-122.4093,CENTRAL
1161670,2012-07-06 15:04:23+00:00,2013-02-05 17:58:58+00:00,2013-02-05 17:58:58+00:00,Closed,,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Routine,"990 PACIFIC AVE, Apt 301, SAN FRANCISCO, CA, 94133",3.0,Russian Hill,"(37.796415815691, -122.4113619179)",Phone,,37.79642,-122.4114,CENTRAL
7164785,2017-05-18 18:09:15+00:00,2017-05-23 12:41:33+00:00,2017-05-23 12:41:33+00:00,Closed,(Ping Yuen North) 415-677-9173 Chinatown Community Development Center,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Routine,"834 PACIFIC AVE, Apt L, SAN FRANCISCO, CA, 94133",3.0,Chinatown,"(37.797024732681, -122.409350219144)",Phone,,37.79702,-122.4093,CENTRAL
1020511,2011-12-10 10:09:44+00:00,2012-04-30 13:45:17+00:00,2012-04-30 13:45:17+00:00,Closed,,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Routine,"844 PACIFIC AVE, Apt K, SAN FRANCISCO, CA, 94133",3.0,Chinatown,"(37.797024732681, -122.409350219144)",Phone,,37.79702,-122.4093,CENTRAL
4154612,2014-10-28 16:33:40+00:00,2017-12-11 11:00:17+00:00,2017-12-11 11:00:17+00:00,Closed,Work Completed,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Routine,"826 PACIFIC AVE, Apt G, SAN FRANCISCO, CA, 94133",3.0,Chinatown,"(37.797024732681, -122.409350219144)",Phone,,37.79702,-122.4093,CENTRAL
717318,2010-08-21 07:12:27+00:00,2011-03-15 13:23:30+00:00,2011-03-15 13:23:30+00:00,Closed,,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Preventive,"655 PACIFIC AVE, Apt 407, SAN FRANCISCO, CA, 94133",3.0,Chinatown,"(37.796890101171, -122.406132071877)",Phone,,37.79689,-122.4061,CENTRAL
797286,2010-12-30 13:07:29+00:00,2013-04-17 10:20:29+00:00,2013-04-17 10:20:29+00:00,Closed,,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Urgent,"4101 NORIEGA AVE, Apt 2, SAN FRANCISCO, CA, 94122",4.0,Outer Sunset,"(37.752612887444, -122.507750746524)",Phone,,37.75261,-122.5078,TARAVAL
6620355,2016-12-12 13:12:41+00:00,2017-11-17 15:00:41+00:00,2017-11-17 15:00:41+00:00,Closed,Closed,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Routine,"2225 48TH AVE, Apt 7, SAN FRANCISCO, CA, 94116",4.0,Outer Sunset,"(37.744922083995, -122.507064795653)",Phone,,37.74492,-122.5071,TARAVAL
333377,2008-12-16 09:20:56+00:00,2009-02-19 17:50:42+00:00,2009-02-19 17:50:42+00:00,Closed,Reclose after adding notes.,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Preventive,"2225 48TH AVE, Apt 7, SAN FRANCISCO, CA, 94116",4.0,Outer Sunset,"(37.744922083995, -122.507064795653)",Phone,,37.74492,-122.5071,TARAVAL
3780849,2014-06-28 10:28:54+00:00,2014-08-21 17:38:03+00:00,2014-08-21 17:38:03+00:00,Closed,,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Urgent,"1880 PINE STREET, , SAN FRANCISCO, CA, 94109",5.0,Pacific Heights,"(37.789134438, -122.4265819)",Phone,,37.78913,-122.4266,NORTHERN
3380024,2014-02-18 15:03:18+00:00,2015-12-15 14:00:12+00:00,2015-12-15 14:00:12+00:00,Closed,This property is no longer managed by the SF Housing Authority.,Housing Authority SR Queue,SFHA Requests,Glazier,Glazier - Urgent,"951 EDDY ST, Apt 403, SAN FRANCISCO, CA, 94109",5.0,Cathedral Hill,"(37.782534067075, -122.42329283298)",Phone,,37.78254,-122.4233,NORTHERN
