call_number,unit_id,incident_number,call_type,call_date,watch_date,received_timestamp,entry_timestamp,dispatch_timestamp,response_timestamp,on_scene_timestamp,transport_timestamp,hospital_timestamp,call_final_disposition,available_timestamp,address,city,zipcode_of_incident,battalion,station_area,box,original_priority,priority,final_priority,als_unit,call_type_group,number_of_alarms,unit_type,unit_sequence_in_call_dispatch,fire_prevention_district,supervisor_district,neighborhood_district,location,row_id,latitude,longitude
40850304,M38,4024349,Medical Incident,2004-03-25,2004-03-25,2004-03-25 16:44:45+00:00,2004-03-25 16:45:13+00:00,2004-03-25 16:45:46+00:00,2004-03-25 16:46:53+00:00,2004-03-25 16:59:38+00:00,2004-03-25 17:06:53+00:00,2004-03-25 17:52:23+00:00,Other,2004-03-25 18:27:52+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,True,,1,MEDIC,1,3,6,,"(37.7833104067015, -122.388379873919)",040850304-M38,37.7833104067015,-122.388379873919
21120391,M01,2033417,Medical Incident,2002-04-22,2002-04-22,2002-04-22 20:37:44+00:00,2002-04-22 20:39:15+00:00,2002-04-22 20:39:41+00:00,,,,,Other,2002-04-22 20:41:11+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,True,,1,MEDIC,3,3,6,,"(37.7833104067015, -122.388379873919)",021120391-M01,37.7833104067015,-122.388379873919
51410166,M28,5037605,Medical Incident,2005-05-21,2005-05-21,2005-05-21 12:21:55+00:00,2005-05-21 12:24:35+00:00,2005-05-21 12:26:04+00:00,2005-05-21 12:28:46+00:00,2005-05-21 12:34:01+00:00,2005-05-21 12:48:33+00:00,2005-05-21 13:00:59+00:00,Code 2 Transport,2005-05-21 13:34:47+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,True,,1,MEDIC,2,3,6,,"(37.7833104067015, -122.388379873919)",051410166-M28,37.7833104067015,-122.388379873919
101290303,89,10040207,Medical Incident,2010-05-09,2010-05-09,2010-05-09 19:00:50+00:00,2010-05-09 19:01:49+00:00,2010-05-09 19:02:31+00:00,2010-05-09 19:02:36+00:00,2010-05-09 19:15:34+00:00,2010-05-09 19:25:15+00:00,2010-05-09 19:35:28+00:00,Code 2 Transport,2010-05-09 19:59:52+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,True,,1,MEDIC,3,3,6,,"(37.7833104067015, -122.388379873919)",101290303-89,37.7833104067015,-122.388379873919
72260242,94,7064866,Medical Incident,2007-08-14,2007-08-14,2007-08-14 15:02:12+00:00,2007-08-14 15:02:31+00:00,2007-08-14 15:03:11+00:00,2007-08-14 15:03:27+00:00,2007-08-14 15:08:12+00:00,2007-08-14 15:19:56+00:00,2007-08-14 15:28:58+00:00,Code 2 Transport,2007-08-14 15:56:30+00:00,0 Block of THE EMBARCADERO,SF,94105,B03,35,0902,3,3,3,True,,1,MEDIC,2,3,6,,"(37.7832516595628, -122.387928561643)",072260242-94,37.7832516595628,-122.387928561643
81180247,67,8036312,Medical Incident,2008-04-27,2008-04-27,2008-04-27 14:57:32+00:00,2008-04-27 14:58:30+00:00,2008-04-27 14:58:44+00:00,2008-04-27 14:59:23+00:00,2008-04-27 15:03:28+00:00,2008-04-27 15:21:02+00:00,2008-04-27 15:37:04+00:00,Code 2 Transport,2008-04-27 16:07:30+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,True,,1,MEDIC,2,3,6,,"(37.7833104067015, -122.388379873919)",081180247-67,37.7833104067015,-122.388379873919
92920381,82,9087973,Traffic Collision,2009-10-19,2009-10-19,2009-10-19 18:19:07+00:00,2009-10-19 18:19:51+00:00,2009-10-19 18:20:16+00:00,2009-10-19 18:23:02+00:00,,,,Other,2009-10-19 18:27:46+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,True,,1,MEDIC,3,3,6,,"(37.7833104067015, -122.388379873919)",092920381-82,37.7833104067015,-122.388379873919
51900014,M13,5050578,Medical Incident,2005-07-09,2005-07-08,2005-07-09 01:03:57+00:00,2005-07-09 01:04:59+00:00,2005-07-09 01:05:12+00:00,2005-07-09 01:07:00+00:00,2005-07-09 01:13:15+00:00,2005-07-09 01:27:33+00:00,2005-07-09 01:36:55+00:00,Code 2 Transport,2005-07-09 02:03:51+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,2,2,2,True,,1,MEDIC,1,3,6,,"(37.7833104067015, -122.388379873919)",051900014-M13,37.7833104067015,-122.388379873919
63360002,85,6094534,Medical Incident,2006-12-01,2006-12-01,2006-12-01 23:58:57+00:00,2006-12-02 00:02:02+00:00,2006-12-02 00:02:11+00:00,2006-12-02 00:02:34+00:00,2006-12-02 00:06:45+00:00,,,No Merit,2006-12-02 00:26:22+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,True,,1,MEDIC,2,3,6,,"(37.7833104067015, -122.388379873919)",063360002-85,37.7833104067015,-122.388379873919
43660288,M10,4101136,Other,2004-12-31,2004-12-31,2004-12-31 19:48:35+00:00,2004-12-31 19:48:48+00:00,2004-12-31 19:50:36+00:00,,2004-12-31 19:52:03+00:00,,,Other,2005-01-01 01:22:31+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,True,,1,MEDIC,6,3,6,,"(37.7833104067015, -122.388379873919)",043660288-M10,37.7833104067015,-122.388379873919
70790165,83,7023167,Medical Incident,2007-03-20,2007-03-20,2007-03-20 11:53:32+00:00,2007-03-20 11:57:27+00:00,2007-03-20 11:58:04+00:00,2007-03-20 11:59:02+00:00,2007-03-20 12:03:54+00:00,2007-03-20 12:18:06+00:00,2007-03-20 12:38:11+00:00,Code 2 Transport,2007-03-20 12:55:17+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,True,,1,MEDIC,2,3,6,,"(37.7833104067015, -122.388379873919)",070790165-83,37.7833104067015,-122.388379873919
111430218,64,11047549,Medical Incident,2011-05-23,2011-05-23,2011-05-23 14:04:03+00:00,2011-05-23 14:04:28+00:00,2011-05-23 14:06:03+00:00,2011-05-23 14:06:44+00:00,,,,Other,2011-05-23 14:09:41+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,True,,1,MEDIC,4,3,6,,"(37.7833104067015, -122.388379873919)",111430218-64,37.7833104067015,-122.388379873919
23030352,M13,2089667,Water Rescue,2002-10-30,2002-10-30,2002-10-30 20:41:28+00:00,2002-10-30 20:42:31+00:00,2002-10-30 20:42:44+00:00,2002-10-30 20:43:51+00:00,,2002-10-30 20:59:23+00:00,2002-10-30 21:04:11+00:00,Other,2002-10-30 21:29:07+00:00,0 Block of THE EMBARCADERO,SF,94105,B03,35,0902,3,3,3,True,,1,MEDIC,6,3,6,,"(37.7930284747689, -122.39192878449)",023030352-M13,37.7930284747689,-122.39192878449
92230162,99,9066231,Medical Incident,2009-08-11,2009-08-11,2009-08-11 12:41:24+00:00,2009-08-11 12:42:49+00:00,2009-08-11 12:42:58+00:00,2009-08-11 12:43:06+00:00,2009-08-11 12:53:16+00:00,2009-08-11 13:01:21+00:00,2009-08-11 13:26:29+00:00,Code 3 Transport,2009-08-11 13:47:04+00:00,0 Block of THE EMBARCADERO,SF,94105,B03,35,0902,3,3,3,True,,1,MEDIC,2,3,6,,"(37.7930284747689, -122.39192878449)",092230162-99,37.7930284747689,-122.39192878449
1470150,M08,43917,Medical Incident,2000-05-26,2000-05-26,2000-05-26 15:00:39+00:00,2000-05-26 15:02:22+00:00,2000-05-26 15:11:20+00:00,2000-05-26 15:13:21+00:00,2000-05-26 15:25:41+00:00,,,Other,2000-05-26 15:38:36+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,2,2,2,True,,1,MEDIC,1,3,6,,"(37.7833104067015, -122.388379873919)",001470150-M08,37.7833104067015,-122.388379873919
90010023,82,9000021,Medical Incident,2009-01-01,2008-12-31,2009-01-01 00:28:00+00:00,2009-01-01 00:28:01+00:00,2009-01-01 00:28:01+00:00,,,,,No Merit,2009-01-01 00:31:45+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,2,2,2,True,,1,MEDIC,1,3,6,,"(37.7833104067015, -122.388379873919)",090010023-82,37.7833104067015,-122.388379873919
11840266,M28,1057156,Medical Incident,2001-07-03,2001-07-03,2001-07-03 14:38:08+00:00,2001-07-03 14:38:54+00:00,2001-07-03 14:40:01+00:00,2001-07-03 14:44:13+00:00,,,,Other,2001-07-03 14:45:44+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,True,,1,MEDIC,2,3,6,,"(37.7833104067015, -122.388379873919)",011840266-M28,37.7833104067015,-122.388379873919
113610092,87,11119878,Medical Incident,2011-12-27,2011-12-27,2011-12-27 09:23:22+00:00,2011-12-27 09:24:14+00:00,2011-12-27 09:25:04+00:00,2011-12-27 09:25:16+00:00,2011-12-27 09:34:19+00:00,2011-12-27 09:50:35+00:00,2011-12-27 10:39:55+00:00,Code 2 Transport,2011-12-27 10:49:25+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,True,,1,MEDIC,2,3,6,,"(37.7833104067015, -122.388379873919)",113610092-87,37.7833104067015,-122.388379873919
92220146,83,9065929,Medical Incident,2009-08-10,2009-08-10,2009-08-10 11:02:57+00:00,2009-08-10 11:03:22+00:00,2009-08-10 11:03:54+00:00,2009-08-10 11:04:47+00:00,2009-08-10 11:15:02+00:00,2009-08-10 11:38:57+00:00,2009-08-10 11:54:19+00:00,Code 2 Transport,2009-08-10 12:25:24+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,2,2,True,,1,MEDIC,1,3,6,,"(37.7833104067015, -122.388379873919)",092220146-83,37.7833104067015,-122.388379873919
111150101,68,11037886,Medical Incident,2011-04-25,2011-04-25,2011-04-25 08:34:15+00:00,2011-04-25 08:35:45+00:00,2011-04-25 08:36:08+00:00,2011-04-25 08:42:42+00:00,2011-04-25 08:52:16+00:00,2011-04-25 09:02:17+00:00,2011-04-25 09:40:30+00:00,Code 2 Transport,2011-04-25 10:01:29+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,True,,1,MEDIC,2,3,6,,"(37.7833104067015, -122.388379873919)",111150101-68,37.7833104067015,-122.388379873919
102940249,64,10093809,Medical Incident,2010-10-21,2010-10-21,2010-10-21 16:21:38+00:00,2010-10-21 16:22:06+00:00,2010-10-21 16:22:20+00:00,2010-10-21 16:22:40+00:00,2010-10-21 16:28:05+00:00,,,Patient Declined Transport,2010-10-21 16:28:23+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,True,,1,MEDIC,2,3,6,,"(37.7833104067015, -122.388379873919)",102940249-64,37.7833104067015,-122.388379873919
113340101,82,11110542,Traffic Collision,2011-11-30,2011-11-30,2011-11-30 10:19:05+00:00,2011-11-30 10:19:34+00:00,2011-11-30 10:20:33+00:00,2011-11-30 10:20:48+00:00,2011-11-30 10:25:08+00:00,2011-11-30 10:40:07+00:00,2011-11-30 11:11:36+00:00,Code 2 Transport,2011-11-30 11:49:39+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,2,2,2,True,,1,MEDIC,1,3,6,,"(37.7833104067015, -122.388379873919)",113340101-82,37.7833104067015,-122.388379873919
60330184,M13,6009119,Medical Incident,2006-02-02,2006-02-02,2006-02-02 11:21:26+00:00,2006-02-02 11:23:34+00:00,2006-02-02 11:25:12+00:00,2006-02-02 11:26:14+00:00,2006-02-02 11:30:17+00:00,2006-02-02 11:43:06+00:00,,Code 2 Transport,2006-02-02 12:41:24+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,True,,1,MEDIC,2,3,6,,"(37.7833104067015, -122.388379873919)",060330184-M13,37.7833104067015,-122.388379873919
22850368,M13,2084653,Medical Incident,2002-10-12,2002-10-12,2002-10-12 21:25:33+00:00,2002-10-12 21:26:51+00:00,2002-10-12 21:27:10+00:00,2002-10-12 21:28:33+00:00,,,,Other,2002-10-12 21:33:55+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,True,,1,MEDIC,2,3,6,,"(37.7833104067015, -122.388379873919)",022850368-M13,37.7833104067015,-122.388379873919
2870124,M35,86054,Medical Incident,2000-10-13,2000-10-13,2000-10-13 12:16:45+00:00,2000-10-13 12:20:39+00:00,2000-10-13 12:21:09+00:00,2000-10-13 12:22:24+00:00,2000-10-13 12:26:58+00:00,2000-10-13 12:44:30+00:00,2000-10-13 12:59:47+00:00,Other,2000-10-13 13:23:11+00:00,0 Block of THE EMBARCADERO,SF,94105,B03,35,0902,3,3,3,True,,1,MEDIC,2,3,6,,"(37.7832516595628, -122.387928561643)",002870124-M35,37.7832516595628,-122.387928561643
22210399,M13,2065795,Medical Incident,2002-08-09,2002-08-09,2002-08-09 17:12:44+00:00,2002-08-09 17:14:40+00:00,2002-08-09 17:14:50+00:00,2002-08-09 17:17:05+00:00,2002-08-09 17:21:02+00:00,2002-08-09 17:41:45+00:00,2002-08-09 18:00:15+00:00,Other,2002-08-09 18:34:38+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,True,,1,MEDIC,2,3,6,,"(37.7833104067015, -122.388379873919)",022210399-M13,37.7833104067015,-122.388379873919
40480375,M08,4013623,Medical Incident,2004-02-17,2004-02-17,2004-02-17 20:42:07+00:00,2004-02-17 20:47:48+00:00,2004-02-17 20:48:05+00:00,2004-02-17 20:50:34+00:00,2004-02-17 20:53:40+00:00,,,Other,2004-02-17 20:54:08+00:00,0 Block of THE EMBARCADERO,SF,94105,B03,35,0902,3,3,3,True,,1,MEDIC,2,3,3,,"(37.7939427077531, -122.392940971123)",040480375-M08,37.7939427077531,-122.392940971123
2950198,M35,88422,Medical Incident,2000-10-21,2000-10-21,2000-10-21 15:41:18+00:00,2000-10-21 15:42:41+00:00,2000-10-21 15:42:49+00:00,2000-10-21 15:43:14+00:00,2000-10-21 15:46:42+00:00,2000-10-21 16:01:32+00:00,2000-10-21 16:13:09+00:00,Other,2000-10-21 16:31:23+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,True,,1,MEDIC,2,3,6,,"(37.7833104067015, -122.388379873919)",002950198-M35,37.7833104067015,-122.388379873919
71400194,75,7040209,Medical Incident,2007-05-20,2007-05-20,2007-05-20 13:14:04+00:00,2007-05-20 13:16:19+00:00,2007-05-20 13:16:33+00:00,2007-05-20 13:17:00+00:00,2007-05-20 13:20:37+00:00,2007-05-20 13:41:35+00:00,2007-05-20 13:54:17+00:00,Code 2 Transport,2007-05-20 14:23:04+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,True,,1,MEDIC,3,3,6,,"(37.7833104067015, -122.388379873919)",071400194-75,37.7833104067015,-122.388379873919
113380157,85,11111985,Medical Incident,2011-12-04,2011-12-04,2011-12-04 10:34:39+00:00,2011-12-04 10:35:00+00:00,2011-12-04 10:35:36+00:00,2011-12-04 10:35:53+00:00,2011-12-04 10:39:04+00:00,2011-12-04 11:00:02+00:00,2011-12-04 11:16:15+00:00,Code 2 Transport,2011-12-04 11:51:34+00:00,0 Block of THE EMBARCADERO,SF,94105,B03,35,0902,3,3,3,True,,1,MEDIC,1,3,6,,"(37.7930284747689, -122.39192878449)",113380157-85,37.7930284747689,-122.39192878449
72410112,85,7069079,Medical Incident,2007-08-29,2007-08-29,2007-08-29 10:03:31+00:00,2007-08-29 10:06:15+00:00,2007-08-29 10:06:40+00:00,2007-08-29 10:07:10+00:00,2007-08-29 10:12:56+00:00,2007-08-29 10:25:45+00:00,2007-08-29 10:37:01+00:00,Code 2 Transport,2007-08-29 11:04:56+00:00,DON CHEE WY/THE EMBARCADERO SOU,SF,94105,B03,35,0902,3,3,3,True,,1,MEDIC,1,3,3,,"(37.7939616016202, -122.393514175717)",072410112-85,37.7939616016202,-122.393514175717
101330380,87,10041575,Medical Incident,2010-05-13,2010-05-13,2010-05-13 20:47:00+00:00,2010-05-13 20:47:33+00:00,2010-05-13 20:47:54+00:00,2010-05-13 20:48:08+00:00,2010-05-13 20:55:11+00:00,,,Against Medical Advice,2010-05-13 21:34:44+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,E,3,True,,1,MEDIC,3,3,6,,"(37.7833104067015, -122.388379873919)",101330380-87,37.7833104067015,-122.388379873919
100550311,55,10016990,Medical Incident,2010-02-24,2010-02-24,2010-02-24 19:46:05+00:00,2010-02-24 19:47:23+00:00,2010-02-24 19:48:05+00:00,2010-02-24 19:48:15+00:00,2010-02-24 19:55:02+00:00,2010-02-24 20:15:14+00:00,2010-02-24 20:38:20+00:00,Code 2 Transport,2010-02-24 21:11:03+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,1,1,2,True,,1,MEDIC,1,3,6,,"(37.7833104067015, -122.388379873919)",100550311-55,37.7833104067015,-122.388379873919
102190253,55,10069058,Medical Incident,2010-08-07,2010-08-07,2010-08-07 19:30:30+00:00,2010-08-07 19:32:23+00:00,2010-08-07 19:32:46+00:00,2010-08-07 19:32:53+00:00,,,,Other,2010-08-07 19:34:15+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,True,,1,MEDIC,3,3,6,,"(37.7833104067015, -122.388379873919)",102190253-55,37.7833104067015,-122.388379873919
113260254,68,11108290,Medical Incident,2011-11-22,2011-11-22,2011-11-22 15:04:39+00:00,2011-11-22 15:05:13+00:00,2011-11-22 15:07:03+00:00,2011-11-22 15:07:32+00:00,2011-11-22 15:11:40+00:00,2011-11-22 15:25:16+00:00,2011-11-22 15:42:26+00:00,Code 2 Transport,2011-11-22 16:11:08+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,E,3,True,,1,MEDIC,3,3,6,,"(37.7833104067015, -122.388379873919)",113260254-68,37.7833104067015,-122.388379873919
81240142,75,8038021,Medical Incident,2008-05-03,2008-05-03,2008-05-03 10:18:27+00:00,2008-05-03 10:20:51+00:00,2008-05-03 10:21:04+00:00,2008-05-03 10:21:22+00:00,2008-05-03 10:26:05+00:00,2008-05-03 10:49:07+00:00,2008-05-03 11:02:51+00:00,Code 2 Transport,2008-05-03 11:30:18+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,True,,1,MEDIC,2,3,6,,"(37.7833104067015, -122.388379873919)",081240142-75,37.7833104067015,-122.388379873919
103650222,77,10117124,Traffic Collision,2010-12-31,2010-12-31,2010-12-31 16:17:44+00:00,2010-12-31 16:18:01+00:00,2010-12-31 16:19:02+00:00,2010-12-31 16:19:45+00:00,2010-12-31 16:23:03+00:00,2010-12-31 16:31:20+00:00,2010-12-31 16:43:26+00:00,Code 2 Transport,2010-12-31 17:13:49+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,True,,1,MEDIC,2,3,6,,"(37.7833104067015, -122.388379873919)",103650222-77,37.7833104067015,-122.388379873919
80800347,93,8024902,Medical Incident,2008-03-20,2008-03-20,2008-03-20 22:46:30+00:00,2008-03-20 22:47:38+00:00,2008-03-20 22:47:51+00:00,2008-03-20 22:53:24+00:00,2008-03-20 22:53:32+00:00,2008-03-20 23:46:52+00:00,2008-03-20 23:55:08+00:00,Code 2 Transport,2008-03-21 00:20:57+00:00,THE EMBARCADERO NOR/MARKET ST,SF,94111,B03,35,0902,3,3,3,True,,1,MEDIC,2,1,3,,"(37.7953080071442, -122.3938439729)",080800347-93,37.7953080071442,-122.3938439729
101110051,93,10034142,Medical Incident,2010-04-21,2010-04-20,2010-04-21 05:48:55+00:00,2010-04-21 05:49:50+00:00,2010-04-21 05:50:10+00:00,2010-04-21 05:50:23+00:00,2010-04-21 05:58:37+00:00,2010-04-21 06:30:43+00:00,2010-04-21 06:40:48+00:00,Code 2 Transport,2010-04-21 07:01:19+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,True,,1,MEDIC,2,3,6,,"(37.7833104067015, -122.388379873919)",101110051-93,37.7833104067015,-122.388379873919
1660618,B01,49904,Alarms,2000-06-14,2000-06-14,2000-06-14 22:34:33+00:00,2000-06-14 22:35:06+00:00,2000-06-14 22:35:22+00:00,,2000-06-14 22:41:52+00:00,,,Other,2000-06-14 22:50:39+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,True,,1,CHIEF,3,3,6,,"(37.7833104067015, -122.388379873919)",001660618-B01,37.7833104067015,-122.388379873919
23180071,B01,2094267,Structure Fire,2002-11-14,2002-11-13,2002-11-14 07:45:10+00:00,2002-11-14 07:45:45+00:00,2002-11-14 07:46:10+00:00,2002-11-14 07:48:44+00:00,2002-11-14 07:52:31+00:00,,,Other,2002-11-14 07:59:42+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,False,,1,CHIEF,5,3,6,,"(37.7833104067015, -122.388379873919)",023180071-B01,37.7833104067015,-122.388379873919
20060013,B01,2001744,Alarms,2002-01-06,2002-01-05,2002-01-06 00:50:39+00:00,2002-01-06 00:50:59+00:00,2002-01-06 00:51:04+00:00,,,,,Other,2002-01-06 00:54:08+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,False,,1,CHIEF,2,3,6,,"(37.7833104067015, -122.388379873919)",020060013-B01,37.7833104067015,-122.388379873919
41340345,B01,4038154,Alarms,2004-05-13,2004-05-13,2004-05-13 18:36:18+00:00,2004-05-13 18:37:20+00:00,2004-05-13 18:37:48+00:00,2004-05-13 18:39:12+00:00,2004-05-13 18:42:26+00:00,,,Other,2004-05-13 18:57:34+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,False,,1,CHIEF,1,3,6,,"(37.7833104067015, -122.388379873919)",041340345-B01,37.7833104067015,-122.388379873919
31600051,B01,3045796,Alarms,2003-06-09,2003-06-08,2003-06-09 05:09:17+00:00,2003-06-09 05:13:54+00:00,2003-06-09 05:14:16+00:00,2003-06-09 05:15:52+00:00,2003-06-09 05:20:38+00:00,,,Other,2003-06-09 05:30:57+00:00,0 Block of THE EMBARCADERO,SF,94105,B03,35,0902,3,3,3,False,,1,CHIEF,3,3,6,,"(37.7930284747689, -122.39192878449)",031600051-B01,37.7930284747689,-122.39192878449
23110279,B01,2092065,Alarms,2002-11-07,2002-11-07,2002-11-07 13:21:22+00:00,2002-11-07 13:21:56+00:00,2002-11-07 13:22:05+00:00,2002-11-07 13:23:27+00:00,2002-11-07 13:26:31+00:00,,,Other,2002-11-07 13:37:17+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,False,,1,CHIEF,3,3,6,,"(37.7833104067015, -122.388379873919)",023110279-B01,37.7833104067015,-122.388379873919
60630033,B01,6017545,Alarms,2006-03-04,2006-03-03,2006-03-04 02:21:14+00:00,2006-03-04 02:21:21+00:00,2006-03-04 02:22:01+00:00,2006-03-04 02:24:21+00:00,2006-03-04 02:27:58+00:00,,,Other,2006-03-04 02:36:32+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,False,,1,CHIEF,3,3,6,,"(37.7833104067015, -122.388379873919)",060630033-B01,37.7833104067015,-122.388379873919
101980253,T13,10062632,Outside Fire,2010-07-17,2010-07-17,2010-07-17 18:24:46+00:00,2010-07-17 18:24:47+00:00,2010-07-17 18:25:07+00:00,2010-07-17 18:26:37+00:00,2010-07-17 18:30:55+00:00,,,Other,2010-07-17 18:38:41+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,False,,1,TRUCK,4,3,6,,"(37.7833104067015, -122.388379873919)",101980253-T13,37.7833104067015,-122.388379873919
101290182,T13,10040105,Alarms,2010-05-09,2010-05-09,2010-05-09 13:12:47+00:00,2010-05-09 13:15:16+00:00,2010-05-09 13:15:39+00:00,2010-05-09 13:18:02+00:00,2010-05-09 13:19:42+00:00,,,Other,2010-05-09 13:27:14+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,False,,1,TRUCK,1,3,6,,"(37.7833104067015, -122.388379873919)",101290182-T13,37.7833104067015,-122.388379873919
40850026,T13,4024192,Alarms,2004-03-25,2004-03-24,2004-03-25 03:25:54+00:00,2004-03-25 03:36:42+00:00,2004-03-25 03:36:58+00:00,2004-03-25 03:39:12+00:00,,,,Other,2004-03-25 03:42:10+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,False,,1,TRUCK,3,3,6,,"(37.7833104067015, -122.388379873919)",040850026-T13,37.7833104067015,-122.388379873919
52730256,T02,5073246,Water Rescue,2005-09-30,2005-09-30,2005-09-30 15:34:14+00:00,2005-09-30 15:35:22+00:00,2005-09-30 15:35:54+00:00,,,,,Other,2005-09-30 15:37:52+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,False,,1,TRUCK,9,3,6,,"(37.7833104067015, -122.388379873919)",052730256-T02,37.7833104067015,-122.388379873919
31050022,T13,3030289,Alarms,2003-04-15,2003-04-14,2003-04-15 02:04:05+00:00,2003-04-15 02:05:26+00:00,2003-04-15 02:05:33+00:00,2003-04-15 02:07:49+00:00,,,,Other,2003-04-15 02:23:54+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,False,,1,TRUCK,3,3,6,,"(37.7833104067015, -122.388379873919)",031050022-T13,37.7833104067015,-122.388379873919
1660618,T13,49904,Alarms,2000-06-14,2000-06-14,2000-06-14 22:34:33+00:00,2000-06-14 22:35:06+00:00,2000-06-14 22:35:22+00:00,2000-06-14 22:37:07+00:00,2000-06-14 22:39:29+00:00,,,Other,2000-06-14 22:53:34+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,False,,1,TRUCK,1,3,6,,"(37.7833104067015, -122.388379873919)",001660618-T13,37.7833104067015,-122.388379873919
102890258,T13,10092236,Medical Incident,2010-10-16,2010-10-16,2010-10-16 15:53:22+00:00,2010-10-16 15:53:51+00:00,2010-10-16 15:54:09+00:00,2010-10-16 15:55:56+00:00,2010-10-16 15:58:44+00:00,,,Other,2010-10-16 16:08:56+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,False,,1,TRUCK,1,3,6,,"(37.7833104067015, -122.388379873919)",102890258-T13,37.7833104067015,-122.388379873919
80350402,81,8011193,Medical Incident,2008-02-04,2008-02-04,2008-02-04 20:02:06+00:00,2008-02-04 20:03:12+00:00,2008-02-04 20:04:00+00:00,2008-02-04 20:04:21+00:00,2008-02-04 20:11:06+00:00,,,Against Medical Advice,2008-02-04 20:46:52+00:00,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,True,,1,MEDIC,2,3,6,,"(37.7833104067015, -122.388379873919)",080350402-81,37.7833104067015,-122.388379873919
91410378,83,9042025,Medical Incident,2009-05-21,2009-05-21,2009-05-21 23:10:01+00:00,2009-05-21 23:11:48+00:00,2009-05-21 23:12:13+00:00,2009-05-21 23:12:23+00:00,2009-05-21 23:20:38+00:00,2009-05-21 23:22:28+00:00,2009-05-21 23:46:56+00:00,Code 2 Transport,2009-05-21 23:47:04+00:00,THE EMBARCADERO NOR/MARKET ST,SF,94111,B03,35,0902,3,1,2,True,,1,MEDIC,2,1,3,,"(37.7953080071442, -122.3938439729)",091410378-83,37.7953080071442,-122.3938439729
